Avg radiality: 1.0356990702453481

Gene	radiality
FAF1	1.024822695035461
ESR1	1.024822695035461
ELN	1.024822695035461
ELL	1.024822695035461
EDNRA	1.024822695035461
EBF1	1.024822695035461
DOT1L	1.024822695035461
DNM2	1.024822695035461
DIRC1	1.024822695035461
DIO3OS	1.024822695035461
CYP20A1	1.024822695035461
CYBRD1	1.024822695035461
CTNNA3	1.024822695035461
CRK	1.024822695035461
CREB5	1.024822695035461
COX8A	1.024822695035461
COL6A1	1.024822695035461
COG5	1.024822695035461
CNRIP1	1.024822695035461
CLEC16A	1.024822695035461
CHRM2	1.024822695035461
CHD2	1.024822695035461
CELF2	1.024822695035461
CDK14	1.024822695035461
CCND2	1.024822695035461
CCN3	1.024822695035461
CCDC197	1.024822695035461
CAV1	1.024822695035461
C1QTNF7	1.024822695035461
BRD1	1.024822695035461
BMP6	1.024822695035461
ARVCF	1.024822695035461
ARL6IP6	1.024822695035461
ARL14EP	1.024822695035461
ARL14	1.024822695035461
ARHGAP12	1.024822695035461
APOE	1.024822695035461
AP000317.2	1.024822695035461
AL691420.1	1.024822695035461
AL589647.1	1.024822695035461
AL357146.1	1.024822695035461
AL356364.1	1.024822695035461
AL162726.3	1.024822695035461
AKR1A1	1.024822695035461
AIG1	1.024822695035461
AF207955.1	1.024822695035461
ADCY5	1.024822695035461
AC104119.1	1.024822695035461
AC093904.1	1.024822695035461
AC091152.3	1.024822695035461
AC084017.1	1.024822695035461
AC073115.2	1.024822695035461
AC069368.1	1.024822695035461
AC023161.1	1.024822695035461
AC009070.1	1.024822695035461
AC007389.1	1.024822695035461
AC007381.2	1.024822695035461
AC007092.1	1.024822695035461
AC004869.1	1.024822695035461
AC004156.1	1.024822695035461
ZNF638	1.0212765957446808
ZNF618	1.0212765957446808
ZCCHC2	1.0212765957446808
YY1	1.0212765957446808
YKT6	1.0212765957446808
YAP1	1.0212765957446808
XRCC6	1.0212765957446808
WNT7A	1.0212765957446808
WDR1	1.0212765957446808
VAC14	1.0212765957446808
USP50	1.0212765957446808
UQCR10	1.0212765957446808
ULK4	1.0212765957446808
TSPAN14	1.0212765957446808
TRIOBP	1.0212765957446808
TRHR	1.0212765957446808
TRANK1	1.0212765957446808
TMX2	1.0212765957446808
THEM7P	1.0212765957446808
TGFB1	1.0212765957446808
TET1	1.0212765957446808
TCF7L2	1.0212765957446808
TCF7L1	1.0212765957446808
STEAP2	1.0212765957446808
STAB1	1.0212765957446808
SPINK7	1.0212765957446808
SPIB	1.0212765957446808
SNX19	1.0212765957446808
SMAD3	1.0212765957446808
SLC25A26	1.0212765957446808
SLC24A3	1.0212765957446808
SLC22A3	1.0212765957446808
SLC20A2	1.0212765957446808
SGCD	1.0212765957446808
SCAI	1.0212765957446808
SAMD4AA	1.0212765957446808
RIN3	1.0212765957446808
QSOX1	1.0212765957446808
PYY	1.0212765957446808
PRR16	1.0212765957446808
PRKCE	1.0212765957446808
PRDM11	1.0212765957446808
PLXDC2	1.0212765957446808
PHF19	1.0212765957446808
PHC2	1.0212765957446808
PDE3A	1.0212765957446808
PALLD	1.0212765957446808
OBI1	1.0212765957446808
NME7	1.0212765957446808
MYPN	1.0212765957446808
MYO1E	1.0212765957446808
MTNR1B	1.0212765957446808
MPPE1P1	1.0212765957446808
MCF2L	1.0212765957446808
MAPK4	1.0212765957446808
MALRD1	1.0212765957446808
LUZP1	1.0212765957446808
LINC01713	1.0212765957446808
LINC01358	1.0212765957446808
LINC00536	1.0212765957446808
LIN54	1.0212765957446808
LHFPL2	1.0212765957446808
LCA5L	1.0212765957446808
KCNH4	1.0212765957446808
JCAD	1.0212765957446808
ITGA1	1.0212765957446808
INHBA	1.0212765957446808
ING1	1.0212765957446808
IDH2	1.0212765957446808
HNF4G	1.0212765957446808
HGFAC	1.0212765957446808
HDAC9	1.0212765957446808
GOSR2	1.0212765957446808
GIPR	1.0212765957446808
FUT10	1.0212765957446808
FTMT	1.0212765957446808
FNDC3B	1.0212765957446808
FNDC1	1.0212765957446808
FN1	1.0212765957446808
FHL2	1.0212765957446808
FBLN5	1.0212765957446808
ENSA	1.0212765957446808
EML1	1.0212765957446808
EEPD1	1.0212765957446808
EDN1	1.0212765957446808
DYNLRB1	1.0212765957446808
DIP2A	1.0212765957446808
DDAH1	1.0212765957446808
DAZAP1	1.0212765957446808
CTBP1-DT	1.0212765957446808
CRACR2B	1.0212765957446808
COL6A3	1.0212765957446808
COL21A1	1.0212765957446808
COL15A1	1.0212765957446808
CNOT1	1.0212765957446808
CMSS1	1.0212765957446808
CFDP1	1.0212765957446808
CEP164	1.0212765957446808
CDKN1A	1.0212765957446808
CDK6	1.0212765957446808
CDH13	1.0212765957446808
CD46	1.0212765957446808
CCDC75P1	1.0212765957446808
CCDC30	1.0212765957446808
CCDC157	1.0212765957446808
C20orf203	1.0212765957446808
BNC2	1.0212765957446808
ARMH3	1.0212765957446808
AP003351.1	1.0212765957446808
ANKUB1	1.0212765957446808
AL365295.1	1.0212765957446808
AL359546.1	1.0212765957446808
AL359091.2	1.0212765957446808
AL355499.1	1.0212765957446808
AL353681.1	1.0212765957446808
AL163932.1	1.0212765957446808
AL121970.1	1.0212765957446808
AFAP1	1.0212765957446808
ADAMTSL3	1.0212765957446808
ADAMTS8	1.0212765957446808
AC120498.4	1.0212765957446808
AC074286.1	1.0212765957446808
AC067959.1	1.0212765957446808
AC058822.1	1.0212765957446808
AC024267.2	1.0212765957446808
AC022274.1	1.0212765957446808
AC021074.3	1.0212765957446808
AC018706.1	1.0212765957446808
AC009097.2	1.0212765957446808
AC007563.2	1.0212765957446808
ABCC9	1.0212765957446808
